"Settlement.id","long","lat","Name","Metric...System","Demographics...Projected.household.count","Demand..household....Target.household.count","Demand...Projected.nodal.demand.per.year","System..grid....Transformer.cost","Demographics...Population.count","Demographics...Projected.population.count","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","near.sighted.sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Selection.Criteria","far.sighted.sequence"
"447",127.930442,-3.31537,810602100317,"grid",63,63,64638,7000,383,383,2,"1","176.1","176",FALSE,38,"38-1-1",1285.28935283942,0.0198844232934097,538,2,329346,8960.79508055008,0.0272078454893944,620
"910",127.924712,-3.30383,810602100318,"grid",55,55,56430,6000,333,333,2,"1","177.1","177",FALSE,38,"38-1-1-1",1432.19579742174,0.0253800424848793,539,3,264708,7675.50572771066,0.0289961230023674,621
"332",127.915201999999,-3.291959,810601001001,"grid",64,64,65664,7000,281,281,1,"1","179.1","179",FALSE,38,"38-1-1-1-1",1690.24395621139,0.0257408009900613,540,4,208278,6243.30993028892,0.0299758492509479,622
"945",130.146434,-3.045971,810704001101,"grid",83,83,85158,7000,303,303,2,"1","917.1","917",FALSE,462,"462-1-1-1-1-1-1",3158.13327765633,0.0370855736120661,725,6,3553038,107210.224107855,0.0301742407786956,623
"39",130.133456,-3.02958,810704002001,"grid",199,199,204174,15000,605,605,1,"1","916.1","916",FALSE,462,"462-1-1-1-1-1-1-1",2323.47305553962,0.0113798674441389,726,7,3467880,104052.090830199,0.0300045246174028,624
"486",130.142085,-3.018659,810704002101,"grid",152,152,155952,13000,599,599,2,"1","915.1","915",FALSE,462,"462-1-1-1-1-1-1-1-2",1546.85392716403,0.00991878223532898,727,8,155952,1546.85392716403,0.00991878223532898,625
"904",127.051115999999,-3.387524,810402100604,"grid",41,41,42066,3000,147,147,2,"1","45.1","45",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1",690.329733731798,0.0164106340924214,894,12,1138860,34546.9039560527,0.0303346363521878,626
"390",128.206467,-3.674838,817102001804,"grid",3,3,3078,3000,13,13,1,"1","706.1","706",FALSE,188,"188-1-1",842.043957119087,0.273568537075727,843,2,181602,5522.44949506578,0.0304096292720663,627
"1114",128.211522,-3.676145,817102001803,"grid",3,3,3078,3000,13,13,2,"1","189.1","189",FALSE,188,"188-1-1-2",579.456269356875,0.188257397451876,845,3,174420,4489.48863098046,0.0257395289013901,628
"1115",128.209621,-3.682287,817102001608,"grid",64,64,65664,7000,273,273,2,"1","192.1","192",FALSE,188,"188-1-1-2-1",714.795844285921,0.0108856579600073,846,4,168264,3470.64833352026,0.0206262084196279,629
"540",128.215136,-3.683833,817102001607,"grid",3,3,3078,3000,9,9,1,"1","191.1","191",FALSE,188,"188-1-1-2-1-1",635.661020168848,0.206517550412231,848,5,102600,2755.85248923434,0.026860160713785,630
"736",128.219709999999,-3.683893,817102001609,"grid",87,87,89262,7000,373,373,2,"1","190.1","190",FALSE,188,"188-1-1-2-1-1-1",507.599336678354,0.00568662293784986,849,6,99522,2120.19146906549,0.0213037465994001,631
"312",127.074676,-3.199083,810402000701,"grid",74,74,75924,7000,351,351,1,"1","794.1","794",FALSE,21,"21",4461.39849244149,0.058761373115767,531,0,310878,9460.71993398804,0.0304322593878886,632
"1308",127.0832,-3.225047,810402000601,"grid",192,192,196992,15000,726,726,2,"1","793.1","793",FALSE,21,"21-1",3038.21106964632,0.0154230175319116,532,1,234954,4999.32144154654,0.021277873292417,633
"189",128.198254999999,-3.655465,817103100702,"grid",15,15,15390,3000,38,38,1,"1","205.1","205",FALSE,192,"192-2",416.533674234237,0.0270652159996256,475,1,21546,656.028073530413,0.0304477895447142,634
"151",131.6242857474,-4.44198383899673,810701100699,"grid",117,117,120042,9000,567,567,1,"1","735.1","735",FALSE,511,"511",1651.4834078179,0.0137575465905092,369,0,388854,11938.0310661049,0.0307005484477592,635
"97",126.341558,-3.68019,810902000301,"grid",37,37,37962,3000,167,167,1,"1","852.1","852",FALSE,2,"2-1-1-1-1-1-1",3221.69158550108,0.0848662237369233,681,6,1418958,43757.6862714669,0.0308379009607521,636
"1040",126.31851,-3.674658,810902000302,"grid",84,84,86184,7000,381,381,2,"1","850.1","850",FALSE,2,"2-1-1-1-1-1-1-1",2630.48227909723,0.0305217010013138,682,7,1380996,40535.9946859659,0.0293527241831011,637
"646",126.325745,-3.659853,810902001501,"grid",118,118,121068,9000,557,557,1,"1","849.1","849",FALSE,2,"2-1-1-1-1-1-1-1-2",1831.57976552385,0.0151285208768944,683,8,121068,1831.57976552385,0.0151285208768944,638
"248",126.295105,-3.666697,810902000201,"grid",167,167,171342,13000,620,620,1,"1","851.1","851",FALSE,2,"2-1-1-1-1-1-1-1-1",2743.89828594402,0.0160141604857187,684,8,1173744,36073.9326413448,0.0307340720304809,639
"678",130.634959,-3.792786,810702200901,"grid",173,173,177498,13000,470,470,2,"1","119.1","119",FALSE,482,"482-1-1-1-1-1-1-1-1-1-1-1-1",4046.53654365755,0.0227976458532352,774,12,483246,14904.5243634325,0.0308425198831082,640
"271",127.104162,-3.398457,810402100902,"grid",58,58,59508,6000,256,256,1,"1","865.1","865",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1",6012.30607443159,0.101033576568387,895,13,1096794,33856.5742223209,0.0308686719860984,641
"1135",127.106677,-3.405386,810402100901,"grid",47,47,48222,6000,208,208,2,"1","859.1","859",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-2",819.485968313388,0.0169940269651484,897,14,48222,819.485968313388,0.0169940269651484,642
"1007",127.105023,-3.394404,810402100903,"grid",29,29,29754,3000,128,128,2,"1","858.1","858",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1",460.695784050583,0.0154834907592452,896,14,989064,27024.7821795759,0.0273235929925423,643
"404",127.110586,-3.38359,810402100904,"grid",37,37,37962,3000,160,160,1,"1","861.1","861",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1",1351.74748795963,0.035607910224952,898,15,959310,26564.0863955253,0.0276908261099387,644
"74",127.120236,-3.38445,810402100802,"grid",92,92,94392,9000,298,298,1,"1","860.1","860",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1-1",1075.42181385991,0.0113931457523933,899,16,921348,25212.3389075657,0.0273646210851553,645
"786",127.148482,-3.346791,810402100701,"grid",174,174,178524,13000,743,743,2,"1","864.1","864",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1-1-2",5231.23847756573,0.0293027182763423,900,17,762318,22059.793055518,0.0289377832551743,646
"471",127.183393,-3.357151,810402300501,"grid",210,210,215460,15000,793,793,1,"1","863.1","863",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1-1-2-1",4042.88765397496,0.0187639824281767,901,18,583794,16828.5545779523,0.0288261862539736,647
"799",127.695657,-3.253338,810601000801,"grid",321,321,329346,23000,1329,1329,1,"1","882.1","882",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1",8226.65601180523,0.0249787640105094,629,11,1752408,54211.4668140504,0.0309354139070641,648
"1103",128.343508,-3.333195,810603002901,"grid",13,13,13338,3000,53,53,1,"1","644.1","644",FALSE,265,"265",416.506767158631,0.0312270780595765,448,0,13338,416.506767158631,0.0312270780595765,649
"50",128.996782999999,-3.21252,810306001601,"grid",1,1,1026,3000,1,1,1,"1","342.1","342",FALSE,383,"383",32.5557996652219,0.0317307988939784,449,0,1026,32.5557996652219,0.0317307988939784,650
"225",128.706447,-3.597352,810308000902,"grid",2,2,2052,3000,3,3,1,"1","423.1","423",FALSE,338,"338",65.174688226709,0.0317615439701311,450,0,2052,65.174688226709,0.0317615439701311,651
"387",129.497519,-2.796163,810314001504,"grid",236,236,242136,17000,906,906,1,"1","803.1","803",FALSE,419,"419",5103.52419020874,0.0210770979540784,416,0,603288,19189.5850548932,0.031808332098257,652
"236",128.147321,-3.725235,817101000401,"grid",6,6,6156,3000,22,22,1,"1","565.1","565",FALSE,128,"128",195.977140477709,0.0318351430275681,451,0,6156,195.977140477709,0.0318351430275681,653
"1285",126.320432999999,-3.100041,810403000202,"grid",72,72,73872,7000,308,308,1,"1","934.1","934",FALSE,1,"1",10977.5580360399,0.148602420890728,743,0,1872450,59621.9197874979,0.0318416618801559,654
"262",126.314742,-3.098023,810403000204,"grid",67,67,68742,7000,287,287,1,"1","6.1","6",FALSE,1,"1-1",670.545608269263,0.00975452573782059,744,1,1798578,48644.3617514581,0.0270460117667725,655
"741",126.295339,-3.097998,810403000203,"grid",45,45,46170,3000,194,194,2,"1","8.1","8",FALSE,1,"1-1-1",2154.3672282075,0.0466616250423976,745,2,1729836,47973.8161431888,0.0277331586018494,656
"515",126.282595,-3.109929,810403000201,"grid",90,90,92340,7000,384,384,1,"1","7.1","7",FALSE,1,"1-1-1-1",1939.65221306048,0.0210055470333602,746,3,1683666,45819.4489149813,0.0272140964508289,657
"153",126.235525,-3.133696,810403000104,"grid",110,110,112860,9000,505,505,1,"1","9.1","9",FALSE,1,"1-1-1-1-1",5856.38769784923,0.051890729202988,747,4,1591326,43879.7967019208,0.0275743604402371,658
"116",126.13784,-3.164151,810403000102,"grid",127,127,130302,11000,582,582,1,"1","946.1","946",FALSE,1,"1-1-1-1-1-1",11362.0895110335,0.0871981206046993,748,5,1478466,38023.4090040716,0.025718149084302,659
"1147",126.125325,-3.152866,810403000103,"grid",6,6,6156,3000,26,26,2,"1","936.1","936",FALSE,1,"1-1-1-1-1-1-1",1872.2460429094,0.304133535235445,852,6,1348164,26661.3194930381,0.0197760209388754,660
"959",126.122883,-3.150753,810901000801,"grid",91,91,93366,9000,406,406,1,"1","935.1","935",FALSE,1,"1-1-1-1-1-1-1-1",358.767585795692,0.00384259351151052,853,7,1342008,24789.0734501287,0.01847162867146,661
"1140",126.077128,-3.131608,810901000802,"grid",84,84,86184,7000,378,378,2,"1","945.1","945",FALSE,1,"1-1-1-1-1-1-1-1-1",5508.10398290815,0.0639109809582771,854,8,1248642,24430.305864333,0.019565500651374,662
"614",126.058524,-3.146918,810901000701,"grid",143,143,146718,11000,582,582,1,"1","937.1","937",FALSE,1,"1-1-1-1-1-1-1-1-1-1",2676.70176025638,0.0182438539256014,855,9,1162458,18922.2018814248,0.0162777510081438,663
"454",126.019519,-3.175079,810901000503,"grid",10,10,10260,3000,41,41,1,"1","944.1","944",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1",5344.08554357228,0.520866037385212,883,10,1015740,16245.5001211684,0.015993758364511,664
"488",126.018641,-3.177052,810901000502,"grid",50,50,51300,6000,214,214,2,"1","940.1","940",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1-1",240.069352524157,0.00467971447415511,884,11,1005480,10901.4145775962,0.0108420004153202,665
"1284",126.017114,-3.180744,810901000501,"grid",101,101,103626,9000,431,431,2,"1","941.1","941",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1-1-1",444.160366402757,0.00428618654008412,885,12,954180,10661.345225072,0.0111733061110818,666
"935",126.017383,-3.207375,810901000601,"grid",151,151,154926,11000,1007,1007,1,"1","942.1","942",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1-1-1-1",2961.38733474548,0.019114850539906,886,13,850554,10217.1848586692,0.0120123882301056,667
"280",126.006004,-3.239098,810901000402,"grid",434,434,445284,31000,2059,2059,1,"1","943.1","943",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",3746.83112901357,0.00841447509682263,887,14,695628,7255.79752392377,0.0104305714029967,668
"694",126.002067,-3.245421,810901000401,"grid",56,56,57456,6000,265,265,2,"1","938.1","938",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",827.867625071897,0.014408723633248,888,15,250344,3508.9663949102,0.0140165787672571,669
"651",126.006632,-3.269098,810901001001,"grid",188,188,192888,15000,936,936,1,"1","939.1","939",FALSE,1,"1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",2681.09876983831,0.0138997696582385,889,16,192888,2681.09876983831,0.0138997696582385,670
"496",128.236217,-3.629061,817103001106,"grid",1,1,1026,3000,4,4,1,"1","343.1","343",FALSE,222,"222",32.7210687560207,0.0318918798791625,452,0,1026,32.7210687560207,0.0318918798791625,671
"279",127.904929999999,-3.284477,810601001002,"grid",93,93,95418,9000,409,409,1,"1","178.1","178",FALSE,38,"38-1-1-1-1-1",1411.55234694414,0.0147933549953273,541,5,142614,4553.06597407754,0.0319257995293417,672
"1206",130.822957,-3.696973,810702004402,"grid",12,12,12312,3000,71,71,1,"1","636.1","636",FALSE,484,"484",394.169254970481,0.0320150467000066,454,0,12312,394.169254970481,0.0320150467000066,673
"954",127.12971,-3.400559,810402100801,"grid",63,63,64638,7000,203,203,2,"1","862.1","862",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1",2077.12403818777,0.0321347201056309,902,17,64638,2077.12403818777,0.0321347201056309,674
"194",130.10002,-3.034643,810314300901,"grid",26,26,26676,3000,74,74,2,"1","920.1","920",FALSE,462,"462-1-1-1-1-1-1-1-1",3755.15595455359,0.140769079118068,729,8,3107754,100181.763847495,0.0322360662547599,675
"369",130.081109,-3.047405,810314300701,"grid",54,54,55404,6000,215,215,2,"1","919.1","919",FALSE,462,"462-1-1-1-1-1-1-1-1-1",2534.38995783209,0.0457438083501568,730,9,3081078,96426.6078929415,0.0312963864897096,676
"305",130.075811503832,-3.03802316129732,810314301099,"grid",161,161,165186,13000,262,262,1,"1","918.1","918",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1",1197.62488868594,0.00725015975134659,731,10,3025674,93892.2179351094,0.0310318355299049,677
"1127",130.056142999999,-3.007454,810314300703,"grid",133,133,136458,11000,535,535,2,"1","921.1","921",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-2",4040.29805441848,0.029608363411588,732,11,136458,4040.29805441848,0.029608363411588,678
"253",127.656884,-3.230273,810601000802,"grid",456,456,467856,33000,1888,1888,1,"1","880.1","880",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1",5010.60990823931,0.0107097267283936,630,12,1423062,45984.8108022452,0.0323139896942264,679
"934",128.212874,-3.710836,817102000601,"grid",15,15,15390,3000,73,73,1,"1","663.1","663",FALSE,197,"197",497.994336733822,0.0323583064804303,456,0,15390,497.994336733822,0.0323583064804303,680
"729",130.034244,-3.046976,810314300801,"grid",148,148,151848,11000,576,576,2,"1","922.1","922",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1",4721.72565488941,0.0310950796512922,733,11,2724030,88654.294992005,0.0325452711578085,681
"14",129.978942999999,-3.032333,810314300602,"grid",65,65,66690,7000,237,237,1,"1","923.1","923",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1",6352.75311087372,0.0952579563783734,734,12,2572182,83932.5693371156,0.0326308827824453,682
"247",129.976395999999,-3.043519,810314300501,"grid",108,108,110808,9000,415,415,2,"1","908.1","908",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2",1275.57592443324,0.0115115869290416,735,13,2498310,77079.5442160046,0.0308526740940894,683
"126",129.970876,-3.042953,810314300303,"grid",69,69,70794,7000,317,317,1,"1","906.1","906",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1",616.154067786742,0.00870347865337093,736,14,2387502,75803.9682915713,0.0317503266139971,684
"908",129.962434,-3.051485,810314300301,"grid",42,42,43092,3000,193,193,2,"1","909.1","909",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-2",1333.69703335816,0.0309499914916496,737,15,43092,1333.69703335816,0.0309499914916496,685
"932",129.952515,-3.033002,810314300401,"grid",4,4,4104,3000,12,12,2,"1","910.1","910",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1",2319.69560878236,0.565227974849504,913,15,2273616,73854.1171904264,0.0324831093687001,686
"1026",129.95016,-3.030252,810314300402,"grid",76,76,77976,7000,260,260,2,"1","900.1","900",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1",402.351343148811,0.00515993822649034,914,16,2269512,71534.421581644,0.0315197370983912,687
"737",129.949471999999,-3.01058,810314300403,"grid",5,5,5130,3000,16,16,1,"1","905.1","905",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-2",2188.76368948636,0.426659588593833,918,17,205200,4082.06114528065,0.019893085503317,688
"1006",129.94958,-3.006749,810314300404,"grid",103,103,105678,9000,354,354,2,"1","902.1","902",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-2-1",426.157227368259,0.00403260117875299,919,18,200070,1893.29745579429,0.00946317516766275,689
"127",129.952967,-3.006525,810314300305,"grid",68,68,69768,7000,315,315,1,"1","901.1","901",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-2-1-2",376.923244258822,0.00540252328085687,920,19,69768,376.923244258822,0.00540252328085687,690
"1164",130.612767999999,-3.204049,810704000501,"grid",29,29,29754,3000,72,72,1,"1","716.1","716",FALSE,474,"474",972.019193415779,0.0326685216581226,457,0,29754,972.019193415779,0.0326685216581226,691
"1258",130.257744,-3.574497,810703001701,"grid",60,60,61560,6000,171,171,1,"1","753.1","753",FALSE,461,"461",2493.79860588603,0.040510048828558,482,0,813618,26922.0319042244,0.0330892776514585,692
"1046",130.303662497325,-3.58688052683439,810703001899,"grid",302,302,309852,21000,180,180,1,"1","820.1","820",FALSE,461,"461-1",5278.70661869998,0.0170362192875953,483,1,752058,24428.2332983383,0.032481847541464,693
"499",129.774042306616,-4.52671677951704,810301000299,"grid",342,342,350892,23000,1327,1327,1,"1","949.1","949",FALSE,438,"438-1",11809.2603013434,0.0336549716190264,459,1,676134,22424.7632725502,0.0331661523788927,694
"844",129.682837037839,-4.55583317843439,810301000199,"grid",317,317,325242,23000,1248,1248,2,"1","948.1","948",FALSE,438,"438-1-1",10615.5029712068,0.0326387827254992,460,2,325242,10615.5029712068,0.0326387827254992,695
"415",126.266434,-3.639713,810902000202,"grid",34,34,34884,3000,123,123,2,"1","855.1","855",FALSE,2,"2-1-1-1-1-1-1-1-1-1",4373.26974967064,0.125366063228719,694,9,1002402,33330.0343554007,0.0332501674531782,696
"1259",126.258546999999,-3.635383,810902000103,"grid",43,43,44118,3000,154,154,2,"1","847.1","847",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1",998.921249266714,0.0226420338471081,695,10,967518,28956.7646057301,0.0299289156436677,697
"596",126.253151,-3.628268,810902000104,"grid",69,69,70794,7000,248,248,1,"1","846.1","846",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1",992.21431320275,0.0140155142131078,696,11,923400,27957.8433564634,0.0302770666628367,698
"105",126.181325,-3.608546,810902000101,"grid",338,338,346788,23000,1227,1227,1,"1","883.1","883",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1",8266.95250266519,0.0238386348508749,697,12,852606,26965.6290432606,0.0316273038698539,699
"852",128.218585999999,-3.630258,817103000903,"grid",3,3,3078,3000,12,12,1,"1","489.1","489",FALSE,205,"205",102.346972570338,0.0332511281904932,458,0,3078,102.346972570338,0.0332511281904932,700
"981",128.097027,-3.701106,817103100105,"grid",10,10,10260,3000,24,24,1,"1","296.1","296",FALSE,88,"88",20.6667294367068,0.00201430111468877,177,0,17442,588.200267360686,0.0337232122096483,701
"1056",129.930610145264,-3.0227309414873,810314300199,"grid",141,141,144666,11000,378,378,2,"1","911.1","911",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1",2326.33793416592,0.0160807510691242,915,17,1986336,67050.0090932146,0.0337556229626884,702
"543",128.233104999999,-3.730475,817102100405,"grid",3,3,3078,3000,13,13,1,"1","496.1","496",FALSE,218,"218",104.185673468126,0.0338484969032248,461,0,3078,104.185673468126,0.0338484969032248,703
"323",128.199996,-3.696498,817102000605,"grid",1,1,1026,3000,1,1,1,"1","671.1","671",FALSE,185,"185-1-1-1",64.6833734850727,0.0630442236696615,908,3,29754,1021.56485038946,0.0343336980032754,704
"1102",128.204961,-3.69765,817102000604,"grid",16,16,16416,3000,78,78,2,"1","679.1","679",FALSE,185,"185-1-1-1-1",565.630500138655,0.0344560489850545,909,4,28728,956.881476904384,0.0333083220866188,705
"617",128.207755999999,-3.699795,817102000602,"grid",12,12,12312,3000,57,57,1,"1","678.1","678",FALSE,185,"185-1-1-1-1-1",391.250976765729,0.0317780195553711,910,5,12312,391.250976765729,0.0317780195553711,706
"512",128.458260999999,-2.987752,810604000502,"grid",94,94,96444,9000,445,445,1,"1","776.1","776",FALSE,293,"293",3315.29676042836,0.0343753552364933,462,0,96444,3315.29676042836,0.0343753552364933,707
"67",128.243177,-3.63367,817103001202,"grid",11,11,11286,3000,45,45,1,"1","635.1","635",FALSE,227,"227",389.324214516073,0.0344962089771462,463,0,11286,389.324214516073,0.0344962089771462,708
"1256",129.080659,-3.224041,810305000901,"grid",55,55,56430,6000,192,192,2,"1","741.1","741",FALSE,399,"399-1-1",1820.21281442219,0.0322561193411694,455,2,177498,6138.39961256328,0.0345829226952601,709
"732",130.369417,-2.99092,810704000703,"grid",25,25,25650,3000,96,96,1,"1","711.1","711",FALSE,463,"463",888.973660762432,0.0346578425248511,464,0,25650,888.973660762432,0.0346578425248511,710
"145",127.242615,-3.376117,810402300401,"grid",181,181,185706,13000,664,664,1,"1","872.1","872",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1-1-2-1-1",6903.82723898313,0.0371761129903349,903,19,368334,12785.6669239773,0.034712155065721,711
"326",127.25214,-3.428152,810402300301,"grid",178,178,182628,13000,720,720,2,"1","32.1","32",FALSE,15,"15-1-2-1-1-1-1-1-2-1-1-1-1-1-1-1-1-2-1-1-1",5881.83968499415,0.0322066697603552,904,20,182628,5881.83968499415,0.0322066697603552,712
